fastId	X	Y
2808	-2480.302	-1912.388
2809	-2589.399	-1902.507
2810	-2619.460	-1899.867
2811	-2649.518	-1897.227
2812	-2679.577	-1894.587
2813	-2709.638	-1891.945
2814	-2739.697	-1889.305
2815	-2769.756	-1886.663
2816	-2799.816	-1884.022
2817	-2829.876	-1881.380
2818	-2859.977	-1879.472
2819	-2889.957	-1882.454
2820	-2918.880	-1890.875
2821	-2945.906	-1869.975
2822	-2981.754	-1866.823
2823	-3013.251	-1865.558
2824	-3034.183	-1880.541
2825	-2843.017	-1904.294
2826	-2814.094	-1906.835
2827	-2785.173	-1909.376
2828	-2756.252	-1911.918
2829	-2727.331	-1914.458
2830	-2698.410	-1917.000
2831	-2669.490	-1919.540
2832	-2640.569	-1922.079
2833	-2611.649	-1924.619
2834	-2582.728	-1927.159
2835	-2306.614	-1951.400
2836	-2277.434	-1953.961
2837	-2248.253	-1956.522
2838	-2219.073	-1959.083
2839	-2189.892	-1961.643
2840	-2160.711	-1964.204
2841	-2131.531	-1966.764
2842	-2102.352	-1969.325
2843	-2073.172	-1971.886
2844	-2043.992	-1974.446
2845	-2014.812	-1977.007
2846	-1985.634	-1979.567
2847	-1956.454	-1982.126
2848	-1927.276	-1984.687
2849	-1910.387	-1922.587
2850	-1941.231	-1919.880
2851	-1972.073	-1917.173
2852	-2002.918	-1914.466
2853	-2033.762	-1911.758
2854	-2064.607	-1909.050
2855	-2095.453	-1906.341
2856	-2310.915	-1884.361
2857	-2363.345	-1882.521
2858	-2339.693	-1873.021
2859	-2400.360	-1881.278
2860	-2438.198	-1877.956
2861	-2469.441	-1861.560
2862	-2600.191	-1862.023
2863	-2633.004	-1859.141
2864	-2665.815	-1856.258
2865	-2698.627	-1853.375
2866	-2731.438	-1850.492
2867	-2764.251	-1847.609
2868	-2797.062	-1844.725
2869	-2829.802	-1841.206
2870	-2861.442	-1832.227
2871	-2909.713	-1834.519
2872	-2937.270	-1834.104
2873	-2970.629	-1831.170
2874	-2997.169	-1812.644
2875	-2890.660	-1817.108
2876	-3079.184	-1789.004
2877	-3049.457	-1791.621
2878	-2824.404	-1816.767
2879	-2793.725	-1819.931
2880	-2762.995	-1822.632
2881	-2732.264	-1825.333
2882	-2701.534	-1828.033
2883	-2670.803	-1830.733
2884	-2640.072	-1833.434
2885	-2609.341	-1836.133
2886	-2578.612	-1838.833
2887	-2547.882	-1841.532
2888	-2517.130	-1843.875
2889	-2291.118	-1863.634
2890	-2260.886	-1866.734
2891	-2230.604	-1869.393
2892	-2200.323	-1872.051
2893	-2170.041	-1874.711
2894	-2139.759	-1877.369
2895	-2109.477	-1880.027
2896	-2079.195	-1882.687
2897	-2048.915	-1885.345
2898	-2018.634	-1888.005
2899	-1988.353	-1890.664
2900	-1958.073	-1893.322
2901	-1927.793	-1895.981
2902	-1897.513	-1898.638
2903	-2327.857	-1806.551
2904	-2441.065	-1797.196
2905	-2866.442	-1759.621
2906	-2979.210	-1748.546
2907	-2948.620	-1691.669
2908	-2834.007	-1700.319
2909	-2407.828	-1739.244
2910	-2291.652	-1748.931
2911	-2267.252	-1677.117
2912	-2381.252	-1667.354
2913	-2811.440	-1629.768
2914	-2924.250	-1619.021
2915	-2894.104	-1561.750
2916	-2779.223	-1570.433
2917	-2347.412	-1609.896
2918	-2231.202	-1619.554
2919	-2206.830	-1547.926
2920	-2320.845	-1538.094
2921	-2756.582	-1500.092
2922	-2869.410	-1489.315
2923	-2838.945	-1431.998
2924	-2724.335	-1440.766
2925	-2286.996	-1480.670
2926	-2170.842	-1490.338
2927	-2146.466	-1418.597
2928	-2260.468	-1408.798
2929	-2700.585	-1369.872
2930	-2815.021	-1359.298
2931	-2784.681	-1302.328
2932	-2669.550	-1310.969
2933	-2226.571	-1350.344
2934	-2110.462	-1361.009
2935	-2086.829	-1291.369
2936	-2201.323	-1282.088
2937	-2647.383	-1243.376
2938	-2761.286	-1232.813
2939	-2730.713	-1171.869
2940	-2615.306	-1182.076
2941	-2169.276	-1222.509
2942	-2050.743	-1232.536
2943	-2027.385	-1163.043
2944	-2143.305	-1153.574
2945	-2593.412	-1114.204
2946	-2707.479	-1103.923
2947	-2676.971	-1044.027
2948	-2561.173	-1052.923
2949	-2109.581	-1093.824
2950	-1991.207	-1104.652
2951	-1968.370	-1034.216
2952	-2082.865	-1027.612
2953	-2539.601	-986.341
2954	-2650.212	-977.251
2955	-2622.950	-916.157
2956	-2507.304	-924.944
2957	-2050.043	-965.776
2958	-1932.142	-977.863
2959	-1908.977	-906.339
2960	-2024.201	-899.232
2961	-2485.710	-858.002
2962	-2599.015	-847.564
2963	-2569.645	-787.845
2964	-2454.938	-795.923
2965	-1990.846	-837.942
2966	-1875.286	-848.944
2967	-4702.868	-2397.042
2968	-4668.146	-2400.126
2969	-4406.931	-2424.473
2970	-4442.130	-2431.651
2971	-4566.939	-2422.375
2972	-4599.161	-2409.270
2973	-4633.423	-2403.211
2974	-4737.590	-2393.957
2975	-4772.312	-2390.872
2976	-4807.034	-2387.785
2977	-4841.758	-2384.701
2978	-4980.651	-2372.351
2979	-5015.374	-2369.264
2980	-5050.099	-2366.175
2981	-5084.822	-2363.087
2982	-5119.545	-2359.998
2983	-5154.270	-2356.909
2984	-5188.994	-2353.820
2985	-5223.718	-2350.730
2986	-5258.441	-2347.614
2987	-5293.160	-2344.456
2988	-5327.877	-2341.299
2989	-5362.598	-2338.141
2990	-5397.316	-2334.982
2991	-5378.711	-2293.045
2992	-5345.862	-2295.969
2993	-5312.962	-2298.000
2994	-5280.256	-2294.192
2995	-5158.210	-2306.012
2996	-5124.882	-2316.385
2997	-5090.200	-2320.520
2998	-5055.385	-2323.617
2999	-5020.570	-2326.713
3000	-4985.755	-2329.810
3001	-4846.496	-2342.191
3002	-4811.682	-2345.286
3003	-4776.867	-2348.380
3004	-4742.054	-2351.474
3005	-4707.239	-2354.566
3006	-4672.426	-2357.660
3007	-4637.612	-2360.752
3008	-4602.799	-2363.843
3009	-4567.957	-2366.471
3010	-4533.225	-2363.230
3011	-4411.519	-2372.640
3012	-4379.712	-2383.589
3013	-4600.495	-2262.520
3014	-4565.417	-2265.633
3015	-4377.799	-2292.394
3016	-4497.944	-2284.085
3017	-4530.728	-2271.362
3018	-4635.575	-2259.406
3019	-4670.654	-2256.291
3020	-4705.733	-2253.176
3021	-4740.812	-2250.061
3022	-4775.892	-2246.944
3023	-4810.971	-2243.828
3024	-4846.051	-2240.710
3025	-4986.372	-2228.239
3026	-5021.452	-2225.120
3027	-5056.533	-2222.000
3028	-5091.687	-2220.862
3029	-5126.310	-2226.950
3030	-5250.322	-2218.081
3031	-5280.487	-2205.573
3032	-5312.522	-2199.236
3033	-5345.107	-2196.334
3034	-5377.691	-2193.434
3035	-5361.566	-2151.747
3036	-5325.373	-2154.968
3037	-5289.179	-2158.188
3038	-5252.948	-2160.752
3039	-5216.893	-2156.791
3040	-5095.206	-2167.776
3041	-5061.465	-2177.738
3042	-5026.438	-2181.557
3043	-4991.329	-2184.680
3044	-4850.893	-2197.163
3045	-4815.784	-2200.283
3046	-4780.676	-2203.403
3047	-4745.567	-2206.523
3048	-4710.460	-2209.642
3049	-4675.352	-2212.759
3050	-4640.244	-2215.878
3051	-4605.137	-2218.996
3052	-4570.028	-2222.112
3053	-4534.920	-2225.229
3054	-4499.775	-2227.735
3055	-4464.792	-2224.043
3056	-4533.962	-2124.644
3057	-4498.915	-2127.753
3058	-4429.672	-2138.808
3059	-4463.877	-2130.958
3060	-4569.009	-2121.535
3061	-4604.057	-2118.426
3062	-4639.104	-2115.316
3063	-4674.151	-2112.206
3064	-4709.198	-2109.095
3065	-4744.246	-2105.983
3066	-4779.295	-2102.872
3067	-4814.342	-2099.759
3068	-4954.531	-2087.305
3069	-4989.578	-2084.189
3070	-5024.628	-2081.090
3071	-5059.729	-2082.233
3072	-5183.310	-2072.174
3073	-5466.786	-2046.226
3074	-5381.560	-1889.584
3075	-5106.704	-1913.681
3076	-4984.401	-1924.750
3077	-4950.054	-1932.644
3078	-4809.373	-1945.214
3079	-4774.200	-1948.338
3080	-4739.027	-1951.461
3081	-4703.855	-1954.584
3082	-4668.682	-1957.707
3083	-4633.509	-1960.828
3084	-4598.337	-1963.949
3085	-4563.165	-1967.070
3086	-4527.992	-1970.191
3087	-4492.821	-1973.311
3088	-4457.648	-1976.430
3089	-4322.731	-1907.583
3090	-4951.227	-1848.822
3091	-5077.735	-1839.984
3092	-5344.510	-1813.080
3093	-5313.845	-1756.318
3094	-5436.096	-1744.813
3095	-5044.400	-1779.611
3096	-4923.696	-1790.563
3097	-4408.091	-1743.473
3098	-4439.063	-1740.730
3099	-4470.034	-1737.987
3100	-4501.005	-1735.243
3101	-4531.976	-1732.499
3102	-4686.832	-1718.773
3103	-4717.805	-1716.027
3104	-4748.777	-1713.280
3105	-4779.748	-1710.533
3106	-4810.757	-1708.412
3107	-4871.471	-1720.021
3108	-4899.108	-1734.173
3109	-4929.272	-1696.765
3110	-4966.920	-1693.423
3111	-5004.871	-1690.055
3112	-5021.307	-1724.251
3113	-5046.245	-1706.078
3114	-5073.909	-1691.857
3115	-5103.760	-1683.120
3116	-5134.683	-1679.535
3117	-5165.709	-1676.779
3118	-5196.774	-1674.700
3119	-5227.728	-1677.723
3120	-5257.556	-1686.538
3121	-5277.881	-1665.311
3122	-5284.401	-1700.319
3123	-5314.477	-1660.553
3124	-5352.326	-1657.190
3125	-5389.244	-1655.418
3126	-5404.485	-1690.225
3127	-5432.477	-1672.383
3128	-5208.651	-1707.596
3129	-5181.735	-1709.988
3130	-5154.819	-1712.379
3131	-5127.904	-1714.768
3132	-5100.988	-1717.157
3133	-4793.358	-1733.662
3134	-4763.325	-1736.326
3135	-4733.290	-1738.990
3136	-4703.257	-1741.652
3137	-4673.222	-1744.316
3138	-4643.188	-1746.978
3139	-4613.156	-1749.640
3140	-4583.121	-1752.301
3141	-4553.087	-1754.963
3142	-4523.054	-1757.624
3143	-4493.020	-1760.284
3144	-4462.987	-1762.945
3145	-4432.952	-1765.604
3146	-4402.918	-1768.263
3147	-4372.885	-1770.923
3148	-4342.851	-1773.581
3149	-4344.498	-1706.927
3150	-4375.003	-1704.226
3151	-4405.508	-1701.524
3152	-4436.013	-1698.822
3153	-4466.517	-1696.120
3154	-4619.043	-1682.602
3155	-4649.548	-1679.898
3156	-4680.054	-1677.194
3157	-4710.559	-1674.487
3158	-4741.064	-1671.782
3159	-4894.930	-1662.650
3160	-4854.238	-1631.604
3161	-4921.821	-1660.263
3162	-4958.363	-1653.504
3163	-4988.451	-1650.833
3164	-4975.758	-1621.010
3165	-5009.988	-1635.690
3166	-5038.891	-1641.584
3167	-5068.382	-1642.198
3168	-5097.807	-1639.616
3169	-5127.230	-1637.003
3170	-5156.542	-1633.503
3171	-5184.868	-1625.262
3172	-5211.259	-1612.077
3173	-5255.966	-1627.076
3174	-5293.952	-1627.218
3175	-5235.869	-1596.714
3176	-5331.801	-1623.856
3177	-5367.323	-1617.184
3178	-5393.945	-1601.259
3179	-5358.549	-1585.816
3180	-5146.741	-1604.644
3181	-5118.469	-1607.156
3182	-5090.196	-1609.668
3183	-5061.922	-1612.178
3184	-4740.039	-1647.526
3185	-4709.119	-1650.270
3186	-4678.197	-1653.011
3187	-4647.276	-1655.753
3188	-4616.356	-1658.495
3189	-4585.435	-1661.236
3190	-4554.514	-1663.977
3191	-4523.593	-1666.718
3192	-4492.672	-1669.458
3193	-4461.751	-1672.197
3194	-4430.831	-1674.937
3195	-4399.910	-1677.676
3196	-4368.989	-1680.415
3197	-4338.069	-1683.153
3198	-4307.148	-1685.892
3199	-4276.209	-1688.347
3200	-4832.508	-1569.855
3201	-4987.528	-1571.364
3202	-5018.988	-1560.193
3203	-5052.040	-1555.395
3204	-5085.350	-1552.439
3205	-5118.659	-1549.483
3206	-5152.022	-1547.547
3207	-5185.143	-1551.717
3208	-5303.117	-1481.949
3209	-5180.958	-1491.237
3210	-5149.679	-1499.469
3211	-5117.314	-1503.201
3212	-5084.843	-1506.083
3213	-5052.374	-1508.965
3214	-5019.904	-1511.846
3215	-4987.434	-1514.727
3216	-4954.925	-1516.954
3217	-4922.551	-1513.755
3218	-4801.569	-1525.537
3219	-4774.079	-1454.859
3220	-4896.412	-1446.266
3221	-4930.142	-1432.529
3222	-4966.061	-1426.474
3223	-5002.411	-1423.250
3224	-5038.761	-1420.026
3225	-5075.110	-1416.801
3226	-5111.530	-1415.349
3227	-5147.423	-1421.512
3228	-5271.337	-1413.137
3229	-5234.006	-1353.224
3230	-5113.363	-1363.539
3231	-5078.713	-1373.682
3232	-5042.749	-1377.481
3233	-5006.715	-1380.676
3234	-4970.682	-1383.873
3235	-4934.648	-1387.068
3236	-4898.578	-1389.660
3237	-4862.687	-1385.773
3238	-4742.292	-1396.933
3239	-4716.096	-1325.974
3240	-4836.472	-1317.061
3241	-5083.709	-1293.776
3242	-5204.779	-1284.552
3243	-5167.522	-1225.563
3244	-5046.204	-1236.170
3245	-4802.704	-1257.877
3246	-4682.465	-1268.583
3247	-4655.633	-1197.945
3248	-4776.556	-1188.853
3249	-5017.889	-1165.885
3250	-5138.509	-1157.013
3251	-5100.820	-1095.896
3252	-4979.653	-1106.693
3253	-4742.569	-1127.587
3254	-4622.258	-1138.219
3255	-4835.366	-1036.959
3256	-4865.985	-1034.248
3257	-4896.632	-1031.962
3258	-5091.215	-1022.408
3259	-5200.205	-1004.647
3260	-5235.241	-1001.542
3261	-5270.275	-998.438
3262	-5269.390	-955.332
3263	-5233.266	-958.530
3264	-5197.137	-961.728
3265	-5086.720	-971.463
3266	-4874.569	-989.522
3267	-4839.899	-993.364
3268	-4250.583	-955.660
3269	-4286.411	-952.496
3270	-4322.239	-949.332
3271	-4358.069	-946.167
3272	-4344.677	-904.172
3273	-4308.469	-907.371
3274	-4272.261	-910.569
3275	-5178.542	-879.952
3276	-5230.932	-864.207
3277	-5210.485	-885.253
3278	-5262.826	-867.641
3279	-5241.714	-893.816
3280	-5273.096	-897.840
3281	-5255.414	-836.653
3282	-5218.257	-833.911
3283	-7418.729	-2153.748
3284	-7453.532	-2150.602
3285	-7488.333	-2147.458
3286	-7523.131	-2144.315
3287	-7557.928	-2141.173
3288	-7592.726	-2138.031
3289	-7766.711	-2122.323
3290	-7801.546	-2119.995
3291	-7835.248	-2128.295
3292	-7953.250	-2118.579
3293	-7986.053	-2103.165
3294	-8021.980	-2099.277
3295	-8130.008	-2089.525
3296	-8166.018	-2086.274
3297	-8201.927	-2083.033
3298	-8238.031	-2079.773
3299	-8274.033	-2076.520
3300	-8310.034	-2073.270
3301	-8346.036	-2070.018
3302	-8382.038	-2066.768
3303	-8418.040	-2063.515
3304	-8454.043	-2060.263
3305	-8490.067	-2057.374
3306	-8525.223	-2064.611
3307	-8629.606	-2056.247
3308	-8588.974	-2006.995
3309	-8518.172	-2013.348
3310	-8483.343	-2020.173
3311	-8447.664	-2023.258
3312	-8411.985	-2026.343
3313	-8376.306	-2029.429
3314	-8340.628	-2032.513
3315	-8304.949	-2035.598
3316	-8269.270	-2038.682
3317	-8233.591	-2041.767
3318	-8197.911	-2044.852
3319	-8162.225	-2047.938
3320	-8019.482	-2060.280
3321	-7983.795	-2063.366
3322	-7948.486	-2061.441
3323	-7827.937	-2071.864
3324	-7794.556	-2079.730
3325	-7760.200	-2082.703
3326	-7588.420	-2097.565
3327	-7554.064	-2100.537
3328	-7519.709	-2103.512
3329	-7485.352	-2106.485
3330	-7450.991	-2109.459
3331	-7416.630	-2112.433
3332	-7382.269	-2115.406
3333	-7356.896	-2017.516
3334	-7387.371	-2014.751
3335	-7417.846	-2011.986
3336	-7446.797	-2009.360
3337	-7475.748	-2006.735
3338	-7504.695	-2004.109
3339	-7533.641	-2001.485
3340	-7562.587	-1998.861
3341	-7591.534	-1996.237
3342	-7620.480	-1993.614
3343	-7794.201	-1979.025
3344	-7822.347	-1985.733
3345	-7938.256	-1975.169
3346	-7970.698	-1962.241
3347	-8005.657	-1958.700
3348	-8145.667	-1946.009
3349	-8180.668	-1942.836
3350	-8215.668	-1939.663
3351	-8250.663	-1936.490
3352	-8285.657	-1933.317
3353	-8320.652	-1930.142
3354	-8355.648	-1926.968
3355	-8390.645	-1923.795
3356	-8425.641	-1920.622
3357	-8460.636	-1917.447
3358	-8486.992	-1915.631
3359	-8512.455	-1922.814
3360	-8605.709	-1905.352
3361	-8580.545	-1915.643
3362	-8604.434	-1866.371
3363	-8575.861	-1864.876
3364	-8505.080	-1871.243
3365	-8470.252	-1878.093
3366	-8434.570	-1881.191
3367	-8398.889	-1884.290
3368	-8363.207	-1887.388
3369	-8327.525	-1890.487
3370	-8291.845	-1893.584
3371	-8256.164	-1896.682
3372	-8220.482	-1899.780
3373	-8184.800	-1902.877
3374	-8149.112	-1905.977
3375	-8006.359	-1918.373
3376	-7970.671	-1921.472
3377	-7935.119	-1919.472
3378	-7814.904	-1929.896
3379	-7785.233	-1937.575
3380	-7601.161	-1953.565
3381	-7570.482	-1956.231
3382	-7539.804	-1958.895
3383	-7509.126	-1961.562
3384	-7478.447	-1964.228
3385	-7447.764	-1966.894
3386	-7417.080	-1969.560
3387	-7386.398	-1972.226
3388	-7355.714	-1974.893
3389	-7379.479	-1867.858
3390	-7408.987	-1865.210
3391	-7438.495	-1862.562
3392	-7468.002	-1859.914
3393	-7495.894	-1857.411
3394	-7523.677	-1854.919
3395	-7551.460	-1852.426
3396	-7579.243	-1849.934
3397	-7607.027	-1847.442
3398	-7773.741	-1832.714
3399	-7801.256	-1836.552
3400	-7926.539	-1823.609
3401	-7954.111	-1816.313
3402	-7982.636	-1813.751
3403	-8011.161	-1811.192
3404	-8153.763	-1798.399
3405	-8182.285	-1795.839
3406	-8210.805	-1793.280
3407	-8239.326	-1790.721
3408	-8267.846	-1788.162
3409	-8296.368	-1785.604
3410	-8324.892	-1783.044
3411	-8353.420	-1780.485
3412	-8381.945	-1777.926
3413	-8410.472	-1775.366
3414	-8438.998	-1772.807
3415	-8467.523	-1770.246
3416	-8495.967	-1772.274
3417	-8619.105	-1613.527
3418	-8591.219	-1611.375
3419	-8481.891	-1620.890
3420	-8454.238	-1627.869
3421	-8425.703	-1630.351
3422	-8397.169	-1632.833
3423	-8368.635	-1635.315
3424	-8340.101	-1637.797
3425	-8311.567	-1640.278
3426	-8283.032	-1642.761
3427	-8254.504	-1645.241
3428	-8225.974	-1647.722
3429	-8197.446	-1650.203
3430	-8168.917	-1652.683
3431	-8140.387	-1655.164
3432	-7997.744	-1667.565
3433	-7969.211	-1670.046
3434	-7940.677	-1672.525
3435	-7912.256	-1670.179
3436	-7782.375	-1681.459
3437	-7754.856	-1688.684
3438	-7612.561	-1701.066
3439	-7584.102	-1703.543
3440	-7555.643	-1706.019
3441	-7527.183	-1708.496
3442	-7498.724	-1710.972
3443	-7470.264	-1713.449
3444	-7441.804	-1715.924
3445	-7413.339	-1718.401
3446	-7384.876	-1720.878
3447	-7356.413	-1723.355
3448	-7780.787	-1599.201
3449	-7898.942	-1588.497
3450	-7855.947	-1538.144
3451	-7774.245	-1542.168
3452	-8469.137	-1481.465
3453	-8539.994	-1476.081
3454	-7271.766	-1488.980
3455	-7308.087	-1485.722
3456	-7344.407	-1482.465
3457	-7380.727	-1479.208
3458	-7417.046	-1475.951
3459	-7453.367	-1472.694
3460	-7489.686	-1469.437
3461	-7526.006	-1466.181
3462	-7562.325	-1462.924
3463	-7707.601	-1449.901
3464	-7743.941	-1447.018
3465	-7779.365	-1454.450
3466	-7800.018	-1440.427
3467	-7825.616	-1438.168
3468	-7849.971	-1444.599
3469	-7877.165	-1435.030
3470	-7905.963	-1432.118
3471	-7934.801	-1429.532
3472	-7963.636	-1426.947
3473	-8078.983	-1416.605
3474	-8107.818	-1414.021
3475	-8136.655	-1411.434
3476	-8165.493	-1408.850
3477	-8194.329	-1406.264
3478	-8223.166	-1403.679
3479	-8252.003	-1401.092
3480	-8280.840	-1398.507
3481	-8309.678	-1395.921
3482	-8338.515	-1393.335
3483	-8367.352	-1390.749
3484	-8396.190	-1388.163
3485	-8425.027	-1385.578
3486	-8453.865	-1382.991
3487	-8482.790	-1381.402
3488	-8511.627	-1378.815
3489	-8540.468	-1376.265
3490	-8615.903	-1395.268
3491	-8588.210	-1397.772
3492	-8560.515	-1400.256
3493	-8533.610	-1406.813
3494	-8463.060	-1412.889
3495	-8428.505	-1410.967
3496	-8393.832	-1414.029
3497	-8359.158	-1417.066
3498	-8329.272	-1419.704
3499	-8299.384	-1422.343
3500	-8269.498	-1424.983
3501	-8239.611	-1427.622
3502	-8209.724	-1430.260
3503	-8179.837	-1432.899
3504	-8149.951	-1435.537
3505	-8120.065	-1438.177
3506	-8090.179	-1440.816
3507	-8060.292	-1443.454
3508	-8030.406	-1446.093
3509	-8000.520	-1448.731
3510	-7970.634	-1451.370
3511	-7940.746	-1454.008
3512	-7910.860	-1456.646
3513	-7734.009	-1475.038
3514	-7697.643	-1476.572
3515	-7661.318	-1479.779
3516	-7624.993	-1482.985
3517	-7588.668	-1486.192
3518	-7552.342	-1489.399
3519	-7516.016	-1492.607
3520	-7479.690	-1495.814
3521	-7443.365	-1499.022
3522	-7407.039	-1502.229
3523	-7370.712	-1505.436
3524	-7334.386	-1508.644
3525	-7305.593	-1511.190
3526	-7276.798	-1513.733
3527	-7248.077	-1516.896
3528	-7317.599	-1442.986
3529	-7352.558	-1439.948
3530	-7387.517	-1436.909
3531	-7422.475	-1433.870
3532	-7457.433	-1430.831
3533	-7492.391	-1427.794
3534	-7527.348	-1424.755
3535	-7562.307	-1421.717
3536	-7702.137	-1409.564
3537	-7737.093	-1406.527
3538	-7771.475	-1400.274
3539	-7842.759	-1394.594
3540	-7876.960	-1394.373
3541	-7911.148	-1391.402
3542	-7941.445	-1388.769
3543	-7971.742	-1386.137
3544	-8092.929	-1375.606
3545	-8123.225	-1372.975
3546	-8153.523	-1370.342
3547	-8183.820	-1367.709
3548	-8214.118	-1365.076
3549	-8244.415	-1362.444
3550	-8274.712	-1359.811
3551	-8305.010	-1357.178
3552	-8335.307	-1354.545
3553	-8365.606	-1351.912
3554	-8395.902	-1349.278
3555	-8426.201	-1346.645
3556	-8456.082	-1341.094
3557	-8527.074	-1335.451
3558	-8424.551	-1320.341
3559	-8389.831	-1324.166
3560	-8355.011	-1327.241
3561	-8326.460	-1329.762
3562	-8297.908	-1332.283
3563	-8269.359	-1334.804
3564	-8240.809	-1337.323
3565	-8212.258	-1339.845
3566	-8183.709	-1342.365
3567	-8155.158	-1344.886
3568	-8126.608	-1347.407
3569	-8098.058	-1349.926
3570	-8069.508	-1352.447
3571	-8040.958	-1354.968
3572	-8012.408	-1357.487
3573	-7983.858	-1360.008
3574	-7955.308	-1362.529
3575	-7921.082	-1365.550
3576	-7886.854	-1368.570
3577	-7724.380	-1382.209
3578	-7692.126	-1385.056
3579	-7659.874	-1387.903
3580	-7627.620	-1390.750
3581	-7595.366	-1393.598
3582	-7563.113	-1396.445
3583	-7530.859	-1399.292
3584	-7498.605	-1402.139
3585	-7466.351	-1404.987
3586	-7434.098	-1407.835
3587	-7401.843	-1410.682
3588	-7369.590	-1413.530
3589	-7337.336	-1416.380
3590	-7305.081	-1419.228
3591	-7272.827	-1422.077
3592	-7767.030	-1321.117
3593	-7835.253	-1313.813
3594	-7830.714	-1264.712
3595	-7759.828	-1271.162
3596	-7754.469	-1189.809
3597	-7823.065	-1181.677
3598	-7818.230	-1129.251
3599	-7746.182	-1134.622
3600	-7278.559	-1087.197
3601	-7307.574	-1084.601
3602	-7336.589	-1082.005
3603	-7365.605	-1079.409
3604	-7394.620	-1076.813
3605	-7423.635	-1074.217
3606	-7452.650	-1071.622
3607	-7481.665	-1069.026
3608	-7510.679	-1066.431
3609	-7626.738	-1056.049
3610	-7655.752	-1053.453
3611	-7684.766	-1050.858
3612	-7713.332	-1049.323
3613	-7741.147	-1055.624
3614	-7810.729	-1047.937
3615	-7805.937	-995.968
3616	-7733.935	-1001.358
3617	-7706.040	-1007.693
3618	-7677.423	-1010.205
3619	-7648.314	-1012.763
3620	-7619.207	-1015.318
3621	-7502.776	-1025.546
3622	-7473.668	-1028.102
3623	-7444.560	-1030.658
3624	-7415.452	-1033.216
3625	-7386.343	-1035.772
3626	-7357.234	-1038.329
3627	-7328.127	-1040.887
3628	-7299.018	-1043.444
3629	-7269.909	-1046.001
3630	-7199.924	-907.330
3631	-7231.447	-909.038
3632	-7262.971	-910.746
3633	-7213.471	-938.235
3634	-7266.708	-955.417
3635	-7235.780	-963.058
3636	-7204.854	-970.700
3637	-8514.808	-1203.059
3638	-8444.087	-1209.438
3639	-8439.527	-1129.020
3640	-8431.990	-1076.588
3641	-8413.005	-987.204
3642	-8389.745	-1011.289
3643	-8493.821	-975.325
3644	-8527.840	-970.308
3645	-8497.067	-1010.564
3646	-8528.980	-1001.805
3647	-8534.517	-940.576
3648	-8507.584	-940.824
3649	-8480.694	-941.949
3650	-8413.950	-947.688
3651	-8384.562	-950.215
3652	-8355.174	-952.740
3653	-11172.891	-1829.742
3654	-11277.954	-1821.784
3655	-11309.584	-1808.390
3656	-11447.208	-1795.426
3657	-11481.634	-1792.337
3658	-11516.058	-1789.247
3659	-11550.484	-1786.157
3660	-11584.910	-1783.068
3661	-11619.335	-1779.978
3662	-11653.761	-1776.887
3663	-11688.223	-1774.631
3664	-11721.436	-1781.355
3665	-11840.673	-1772.749
